id,hoard,mint,mint_uri,mint_info,count,min_count,max_count,count_info,denomination,denommenation_uri,material,material_uri,ruler,ruler_uri,type,obv_type,rev_type,countermark,intrusion,notes,sources,weight (g),rotation,diam
21619,igch1816,,,,5,,,,drachm,http://nomisma.org/id/drachma,,,gotarzes I,,,,,,,,,,,
21620,igch1816,,,,2,,,,drachm,http://nomisma.org/id/drachma,,,phraates III,,,,,,,,,,,
21621,igch1816,,,,2,,,,drachm,http://nomisma.org/id/drachma,,,phraates III? Or uncertain?,,,,,,,,,,,
21622,igch1816,,,,178,,,,drachm,http://nomisma.org/id/drachma,,,orodes II,,,,,,,,,,,
21623,igch1816,,,,413,,,,,,,,,,,,,,,,,,,
21624,igch1817,susa,https://pleiades.stoa.org/places/912936,,139,,,,drachm,http://nomisma.org/id/drachma,,,orodes II,,,,,,,,,,,
21625,igch1817,susa,https://pleiades.stoa.org/places/912936,,1288,,,,drachm,http://nomisma.org/id/drachma,,,phraates IV,,,,,,,,,,,
21626,igch1818,susa,https://pleiades.stoa.org/places/912936,,11,,,,drachm,http://nomisma.org/id/drachma,,,orodes II,,,,,,,,,,,
21627,igch1818,,,,1,,,,drachm,http://nomisma.org/id/drachma,,,orodes II,,,,,,,Iranian mint,,,,
21628,igch1818,susa,https://pleiades.stoa.org/places/912936,,52,,,,drachm,http://nomisma.org/id/drachma,,,phraates IV,,,,,,,,,,,
21629,igch1818,ecbatana,https://pleiades.stoa.org/places/903021,,2,,,,drachm,http://nomisma.org/id/drachma,,,phraates IV,,,,,,,,,,,
21630,igch1818,uncertain,,,2,,,,drachm,http://nomisma.org/id/drachma,,,phraates IV,,,,,,,,,,,
21631,igch1819,,,,,50,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,attambelus I,,,,,,,(latest 284 S.E.= 29/8 B.C.),,,,
21632,igch1820,lete,https://pleiades.stoa.org/places/491651,,1,,,,stater,http://nomisma.org/id/stater,,,,,,,,,,,,,,
21633,igch1820,uncertain thraco-macedonian,,1,1,,,,stater,http://nomisma.org/id/stater,,,,,,,,,,,,,,
21634,igch1820,athens,https://pleiades.stoa.org/places/579885,,,150,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,,,,,,,,,,,,
21635,igch1820,athens,https://pleiades.stoa.org/places/579885,,1,,,,drachm,http://nomisma.org/id/drachma,,,,,,,,,,,,,,
21636,igch1820,aegina,https://pleiades.stoa.org/places/579853,,1,,,,stater,http://nomisma.org/id/stater,,,,,,,,,,,,,,
21637,igch1820,cnidus,https://pleiades.stoa.org/places/599575,,1,,,,drachm,http://nomisma.org/id/drachma,,,,,,,,,,,,,,
21638,igch1820,phaselis,https://pleiades.stoa.org/places/639051,,1,,,,stater,http://nomisma.org/id/stater,,,,,,,,,,,,,,
21639,igch1820,celenderis,https://pleiades.stoa.org/places/648596,,3,,,,stater,http://nomisma.org/id/stater,,,,,,,,,,,,,,
21640,igch1820,soli,https://pleiades.stoa.org/places/648781,,1,,,,stater,http://nomisma.org/id/stater,,,,,,,,,,,,,,
21641,igch1820,tarsus,https://pleiades.stoa.org/places/648789,,1,,,,stater,http://nomisma.org/id/stater,,,,,,,,,,,,,,
21642,igch1820,uncertain,,,1,,,,tetrobol,http://nomisma.org/id/tetrobol,,,,,,,,,,,,,,
21643,igch1820,citium,https://pleiades.stoa.org/places/707534,,1,,,,stater,http://nomisma.org/id/stater,,,azbaal,,,,,,,,,,,
21644,igch1820,paphus,https://pleiades.stoa.org/places/707586,,2,,,,stater,http://nomisma.org/id/stater,,,,,,,,,,,,,,
21645,igch1820,salamis,https://pleiades.stoa.org/places/707617,,1,,,,stater,http://nomisma.org/id/stater,,,nicodamus,,,,,,,,,,,
21646,igch1820,tyre,https://pleiades.stoa.org/places/678437,,1,,,,shekel,http://nomisma.org/id/shekel,,,,,,,,,,,,,,
21647,igch1820,acanthus,https://pleiades.stoa.org/places/501339,,1,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,,,,,,,,,,,,
21648,igch1820,uncertain thraco-macedonian,,1,1,,,,stater,http://nomisma.org/id/stater,,,,,,,,,,,,,,
21649,igch1820,dicaea,https://pleiades.stoa.org/places/501399,,1,,,,stater,http://nomisma.org/id/stater,,,,,,,,,,,,,,
21650,igch1821,panticapaeum,https://pleiades.stoa.org/places/854719,,15,,,,,,,,,,,,,,,,,,,
21651,igch1821,phanagoria,https://pleiades.stoa.org/places/854725,,1,,,,,,,,,,,,,,,,,,,
21652,igch1822,acanthus,https://pleiades.stoa.org/places/501339,,3,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,,,,,,,,,,,,
21653,igch1822,,,,1,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,philip II,,,,,,,,,,,
21654,igch1822,ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,alexander III,http://nomisma.org/id/alexander_iii,,,,,,,,,,
21655,igch1822,ecbatana,https://pleiades.stoa.org/places/903021,,99,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,alexander III,http://nomisma.org/id/alexander_iii,,,,,,,,,,
21658,igch1822,athens,https://pleiades.stoa.org/places/579885,,,3,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,,,,,,,,,,,,
21659,igch1822,athens,https://pleiades.stoa.org/places/579885,,5,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,,,,,,,,,,,,
21660,igch1822,athens,https://pleiades.stoa.org/places/579885,,1,,,,didrachm,http://nomisma.org/id/didrachm,,,,,,,,,,,,,,
21661,igch1822,athens,https://pleiades.stoa.org/places/579885,,1,,,,drachm,http://nomisma.org/id/drachma,,,,,,,,,,,,,,
21662,igch1822,byzantium,https://pleiades.stoa.org/places/520998,,2,,,,drachm,http://nomisma.org/id/drachma,,,,,,,,,,,,,,
21663,igch1822,,,,1,,,,hekte,http://nomisma.org/id/sixth-stater,,,pixodarus,,,,,,,,,,,
21664,igch1822,aspendus,https://pleiades.stoa.org/places/638776,,,6,,,stater,http://nomisma.org/id/stater,,,,,,,,,,,,,,
21665,igch1822,celenderis,https://pleiades.stoa.org/places/648596,,1,,,,stater,http://nomisma.org/id/stater,,,,,,,,,,,,,,
21666,igch1822,tarsus,https://pleiades.stoa.org/places/648789,,1,,,,stater,http://nomisma.org/id/stater,,,titbazus,,,,,,,,,,,
21667,igch1822,tarsus,https://pleiades.stoa.org/places/648789,,1,,,,stater,http://nomisma.org/id/stater,,,pharnabazus,,,,,,,,,,,
21668,igch1822,tarsus,https://pleiades.stoa.org/places/648789,,2,,,,stater,http://nomisma.org/id/stater,,,datames,,,,,,,,,,,
21669,igch1822,tarsus,https://pleiades.stoa.org/places/648789,,4,,,,stater,http://nomisma.org/id/stater,,,mazaeus,,,,,,,,,,,
21670,igch1822,,,,2,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,,,,,,,,,,,,
21671,igch1822,ecbatana,https://pleiades.stoa.org/places/903021,,2,,,,double daric,http://nomisma.org/id/2-daric,,,seleucus I,,,,,,,,,,,
21672,igch1822,babylon,https://pleiades.stoa.org/places/893951,,2,,,,stater,http://nomisma.org/id/stater,,,seleucus I,,,,,,,,,,,
21673,igch1822,ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,stater,http://nomisma.org/id/stater,,,seleucus I,,,,,,,,,,,
21674,igch1822,seleuceia ad tigrim,https://pleiades.stoa.org/places/894178,,1,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,seleucus I,,,,,,,,,,,
21675,igch1822,bactra,https://pleiades.stoa.org/places/961886,,6,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,seleucus I,,,,,,,,,,,
21676,igch1822,uncertain,,,7,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,seleucus I,,,,,,,,,,,
21677,igch1822,susa,https://pleiades.stoa.org/places/912936,,2,,,,drachm,http://nomisma.org/id/drachma,,,seleucus I,,,,,,,,,,,
21678,igch1822,bactra,https://pleiades.stoa.org/places/961886,,5,,,,drachm,http://nomisma.org/id/drachma,,,seleucus I,,,,,,,,,,,
21679,igch1822,uncertain,,,1,,,,drachm,http://nomisma.org/id/drachma,,,seleucus I,,,,,,,,,,,
21680,igch1822,ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,hemidrachm,http://nomisma.org/id/hemidrachm,,,seleucus I,,,,,,,,,,,
21681,igch1822,bactra,https://pleiades.stoa.org/places/961886,,1,,,,hemidrachm,http://nomisma.org/id/hemidrachm,,,seleucus I,,,,,,,,,,,
21682,igch1822,bactra,https://pleiades.stoa.org/places/961886,,2,,,,obol,http://nomisma.org/id/obol,,,seleucus I,,,,,,,,,,,
21683,igch1822,bactra,https://pleiades.stoa.org/places/961886,,7,,,,stater,http://nomisma.org/id/stater,,,antiochus I,,,,,,,,,,,
21684,igch1822,uncertain,,,,1,,,stater,http://nomisma.org/id/stater,,,antiochus I,,,,,,,,,,,
21685,igch1822,bactra,https://pleiades.stoa.org/places/961886,,10,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,antiochus I,,,,,,,,,,,
21686,igch1822,uncertain,,,3,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,antiochus I,,,,,,,,,,,
21687,igch1822,carrhae,https://pleiades.stoa.org/places/658427,,1,,,,drachm,http://nomisma.org/id/drachma,,,antiochus I,,,,,,,,,,,
21688,igch1822,bactra,https://pleiades.stoa.org/places/961886,,8,,,,drachm,http://nomisma.org/id/drachma,,,antiochus I,,,,,,,,,,,
21689,igch1822,uncertain,,,4,,,,drachm,http://nomisma.org/id/drachma,,,antiochus I,,,,,,,,,,,
21690,igch1822,bactra,https://pleiades.stoa.org/places/961886,,2,,,,hemidrachm,http://nomisma.org/id/hemidrachm,,,antiochus I,,,,,,,,,,,
21691,igch1822,uncertain,,,3,,,,,,,,,,,,,,,,,,,
21692,igch1822,bactra,https://pleiades.stoa.org/places/961886,,2,,,,stater,http://nomisma.org/id/stater,,,antiochus II,,with portrait of Diodotus,,,,,,,,,
21693,igch1822,bactra,https://pleiades.stoa.org/places/961886,,3,,,,stater,http://nomisma.org/id/stater,,,antiochus II,,,,,,,,,,,
21694,igch1822,bactra,https://pleiades.stoa.org/places/961886,,2,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,antiochus II,,with portrait of Diodotus,,,,,,,,,
21695,igch1822,bactra,https://pleiades.stoa.org/places/961886,,2,,,,drachm,http://nomisma.org/id/drachma,,,antiochus II,,with portrait of Diodotus,,,,,,,,,
21696,igch1822,sidon,https://pleiades.stoa.org/places/678393,,1,,,,double shekel,http://nomisma.org/id/2-shekel,,,,,,,,,,,,,,
21697,igch1822,sidon,https://pleiades.stoa.org/places/678393,,1,,,,double shekel,http://nomisma.org/id/2-shekel,,,strato I,,,,,,,,,,,
21698,igch1822,babylon,https://pleiades.stoa.org/places/893951,,6,,,,double daric,http://nomisma.org/id/2-daric,,,,,,,,,,,,,,
21699,igch1822,persia,https://nomisma.org/id/persia,,8,,,,daric,http://nomisma.org/id/daric,,,,,,,,,,,,,,
21700,igch1822,persia,https://nomisma.org/id/persia,,6,,,,siglos,http://nomisma.org/id/siglos,,,,,,,,,,,,,,
21701,igch1822,,,,3,,,,stater,http://nomisma.org/id/stater,,,andragoras,,,,,,,,,,,
21702,igch1822,,,,2,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,andragoras,,,,,,,,,,,
21703,igch1822,,,,1,,,,distater,http://nomisma.org/id/distater,,,vahsuvar,,,,,,,,,,,
21704,igch1822,,,,2,,,,stater,http://nomisma.org/id/stater,,,vahsuvar,,,,,,,,,,,
21705,igch1822,,,,4,,,,stater,http://nomisma.org/id/stater,,,diodotus,,,,,,,,,,,
21706,igch1822,,,,4,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,diodotus,,,,,,,,,,,
21707,igch1822,,,,5,,,,drachm,http://nomisma.org/id/drachma,,,diodotus,,,,,,,,,,,
21708,igch1822,,,,6,,,,,,,,diodotus,,,,,,,,,,,
21709,igch1822,,,,2,,,,stater,http://nomisma.org/id/stater,,,euthydemus,,,,,,,,,,,
21710,igch1822,,,,4,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,euthydemus,,,,,,,,,,,
21711,igch1822,,,,1,,,,obol,http://nomisma.org/id/obol,,,euthydemus,,,,,,,,,,,
21714,igch1822,,,,1,,,,drachm,http://nomisma.org/id/drachma,,,agathokles,http://nomisma.org/id/agathocles_syracuse,,,,,,,,,,
21715,igch1822,,,,3,,,,,,,,agathokles,http://nomisma.org/id/agathocles_syracuse,,,,,,,,,,
21716,igch1822,,,,3,,,,,,,,agathokles,http://nomisma.org/id/agathocles_syracuse,,,,,,,,,,
21717,igch1822,,,,4,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,antimachus I,,,,,,,,,,,
21718,igch1822,uncertain,,,4,,,,,,,,,,,,,,,,,,,
21719,igch1822,,,,1458,,,,,,,,,,,,,,,,,,,
21720,igch1823,,,,6,,,,drachm,http://nomisma.org/id/drachma,,,agathokles,http://nomisma.org/id/agathocles_syracuse,,,,,,(bilingual),,,,
21721,igch1823,,,,676,,,,,,,,,,Indian punch-marked,,,,,,,,,
21722,igch1824,,,,,,,,drachm,http://nomisma.org/id/drachma,,,demetrius I,,,,,,,,,,,
21723,igch1824,,,,,,,,obol,http://nomisma.org/id/obol,,,demetrius I,,,,,,,,,,,
21724,igch1824,,,,1,,,,drachm,http://nomisma.org/id/drachma,,,antimachus I,,,,,,,,,,,
21725,igch1824,,,,1,,,,obol,http://nomisma.org/id/obol,,,antimachus I,,,,,,,,,,,
21726,igch1824,,,,,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,eucratides,,,,,,,,,,,
21727,igch1824,,,,,,,,drachm,http://nomisma.org/id/drachma,,,eucratides,,,,,,,,,,,
21728,igch1824,,,,,,,,obol,http://nomisma.org/id/obol,,,eucratides,,,,,,,,,,,
21729,igch1824,,,,93,,,,,,,,,,,,,,,,,,,
21730,igch1825,,,,,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,antimachus I,,,,,,,,,,,
21731,igch1825,,,,,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,eucratides,,,,,,,,,,,
21732,igch1826,uncertain,,,1,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,alexander III,http://nomisma.org/id/alexander_iii,plated,,,,,,,,,
21733,igch1826,bactra,https://pleiades.stoa.org/places/961886,,4,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,antiochus II,,with portrait of Diodotus,,,,,,,,,
21734,igch1826,ilium,https://pleiades.stoa.org/places/550595,,1,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,antiochus hierax,,,,,,,,,,,
21735,igch1826,seleuceia ad tigrim,https://pleiades.stoa.org/places/894178,,1,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,Alexander I Balas,http://nomisma.org/id/alexander_i_balas,,,,,,,,,,
21736,igch1826,,,,1,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,diodotus,,,,,,,,,,,
21737,igch1826,,,,12,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,euthydemus I,,,,,,,,,,,
21738,igch1826,,,,8,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,demetrius I,,,,,,,,,,,
21739,igch1826,,,,5,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,euthydemus II,,,,,,,,,,,
21740,igch1826,,,,3,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,agathokles,http://nomisma.org/id/agathocles_syracuse,,,,,,,,,,
21741,igch1826,,,,14,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,antimachus theos,,,,,,,,,,,
21742,igch1826,,,,50,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,demetrius II,,,,,,,,,,,
21743,igch1826,,,,3,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,eucratides I,,,,Heliocles and Laodice,,,,,,,
21744,igch1826,,,,144,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,eucratides I,,,,,,,,,,,
21745,igch1826,,,,130,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,eucratides I? Or eucratides II?,,,,Apollo,,,,,,,
21746,igch1826,,,,12,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,plato,,,,,,,,,,,
21747,igch1826,,,,204,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,heliocles I,,,,,,,,,,,
21748,igch1826,,,,17,,,,drachm,http://nomisma.org/id/drachma,,,heliocles I,,,,,,,,,,,
21749,igch1826,lysias,,,4,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,,,,,,,,,,,,
21750,igch1826,,,,1,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,theophilus,,,,,,,,,,,
21751,igch1826,,,,3,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,antialcidas,,,,,,,,,,,
21752,igch1826,,,,5,,,,double decadrachm,,,,amyntas,,,,,,,,,,,
21753,igch1826,,,,2,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,archebius,,,,,,,,,,,
21754,igch1826,,,,1,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,philoxenus,,,,,,,,,,,
21755,igch1826,,,,1,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,hermaeus,,,,,,,,,,,
21756,igch1827,,,,1,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,demetrius I,,,,,,,,,,,
21757,igch1827,,,,3,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,euthydemus I,,,,,,,,,,,
21758,igch1828,,,,,78,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,euthydemus I,,,,,,,,,,,
21759,igch1829,,,,34,,,,drachm,http://nomisma.org/id/drachma,,,sinatruces,,,,,,,,,,,
21760,igch1829,,,,8,,,,drachm,http://nomisma.org/id/drachma,,,phraates III?,,,,,,,,,,,
21761,igch1830,acanthus,https://pleiades.stoa.org/places/501339,,2,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,,,,,,,,,,,,
21762,igch1830,thasos,https://pleiades.stoa.org/places/501634,,1,,,,stater,http://nomisma.org/id/stater,,,,,fragment,,,,,,,,,
21763,igch1830,corcyra,https://pleiades.stoa.org/places/530834,,1,,,,stater,http://nomisma.org/id/stater,,,,,,,,,,,,,,
21764,igch1830,athens,https://pleiades.stoa.org/places/579885,,33,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,,,,,,,,,,,,
21765,igch1830,athens,https://pleiades.stoa.org/places/579885,,1,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,,,,,,,,,,,,
21766,igch1830,aegina,https://pleiades.stoa.org/places/579853,,4,,,,,,,,,,,,,,,,,,,
21767,igch1830,melos,https://pleiades.stoa.org/places/570474,,1,,,,,,,,,,,,,,,,,,,
21768,igch1830,lampsacus,https://pleiades.stoa.org/places/501570,,1,,,,,,,,,,,,,,,,,,,
21769,igch1830,erythrae,https://pleiades.stoa.org/places/550535,,1,,,,,,,,,,,,,,,,,,,
21770,igch1830,chios,https://pleiades.stoa.org/places/550496,,1,,,,,,,,,,,,,,,,,,,
21771,igch1830,samos,https://pleiades.stoa.org/places/599925,,2,,,,,,,,,,,,,,,,,,,
21772,igch1830,cnidus,https://pleiades.stoa.org/places/599575,,1,,,,,,,,,,,,,,,,,,,
21773,igch1830,,,,1,,,,,,,,,,,,,,,,,,,
21774,igch1830,aspendus,https://pleiades.stoa.org/places/638776,,2,,,,,,,,,,,,,,,,,,,
21775,igch1830,side,https://pleiades.stoa.org/places/639105,,1,,,,,,,,,,,,,,,,,,,
21776,igch1830,celenderis,https://pleiades.stoa.org/places/648596,,2,,,,,,,,,,,,,,,,,,,
21777,igch1830,mallus,https://pleiades.stoa.org/places/648702,,1,,,,,,,,,,,,,,,,,,,
21778,igch1830,soli,https://pleiades.stoa.org/places/648781,,1,,,,,,,,,,,,,,,,,,,
21779,igch1830,tarsus,https://pleiades.stoa.org/places/648789,,1,,,,,,,,,,,,,,,,,,,
21780,igch1830,citium,https://pleiades.stoa.org/places/707534,,2,,,,,,,,,,,,,,,,,,,
21781,igch1830,paphus,https://pleiades.stoa.org/places/707586,,3,,,,,,,,,,,,,,,,,,,
21782,igch1830,salamis,https://pleiades.stoa.org/places/707617,,1,,,,,,,,,,,,,,,,,,,
21783,igch1830,persia,https://nomisma.org/id/persia,,8,,,,,,,,,,,,,,,,,,,
21784,igch1830,,,,14,,,,,,,,,,bars,,,,,Indigenous of Afghanistan or India,,,,
21785,igch1830,,,,29,,,,,,,,,,,,,,,Indigenous of Afghanistan or India,,,,
21786,igch1831,myriandrus,https://pleiades.stoa.org/places/658541,,1,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,alexander III,http://nomisma.org/id/alexander_iii,,,,,,,,,,
21787,igch1831,babylon,https://pleiades.stoa.org/places/893951,,1,,,,drachm,http://nomisma.org/id/drachma,,,alexander III,http://nomisma.org/id/alexander_iii,,,,,,,,,,
21788,igch1831,babylon,https://pleiades.stoa.org/places/893951,,1,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,philip III,,,,,,,,,,,
21789,igch1831,persia,https://nomisma.org/id/persia,,1,,,,siglos,http://nomisma.org/id/siglos,,,,,"""king with dagger""",,,,,,,,,
21790,igch1831,,,,1163,,,,,,,,,,Indian punch-marked bars and coins,,,,,,,,,
21791,igch1832,bactra,https://pleiades.stoa.org/places/961886,,1,,,,stater,http://nomisma.org/id/stater,,,antiochus II,,with portrait of Diodotus,,,,,,,,,
21792,igch1832,,,,166,,,,,,,,,,Indian punch-marked coins (debased),,,,,,,,,
21793,igch1833,,,,9,,,,,,,,pantaleon,,,,,,,,,,,
21794,igch1833,,,,15,,,,,,,,agathokles,http://nomisma.org/id/agathocles_syracuse,,,,,,,,,,
21795,igch1833,,,,111,,,,,,,,,,uniface and two face,,,,,,,,,
21796,igch1833,uncertain,,,8,,,,,,,,,,,,,,,,,,,
21797,igch1834,,,,13,,,,,,,,eucratides I,,,,,,,,,,,
21798,igch1834,,,,18,,,,,,,,apollodotus,,,,,,,,,,,
21799,igch1835,,,,,,,,,,,,demetrius I,,,,,,,,,,,
21800,igch1835,,,,11,,,,,,,,,,,,,,,later kings,,,,
21801,igch1836,,,,3,,,,drachm,http://nomisma.org/id/drachma,,,eucratides I,,,,,,,,,,,
21802,igch1836,,,,9,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,menander,,,,,,,,,,,
21803,igch1836,,,,31,,,,drachm,http://nomisma.org/id/drachma,,,menander,,,,,,,,,,,
21804,igch1836,,,,34,,,,drachm,http://nomisma.org/id/drachma,,,apollodotus I,,,,,,,,,,,
21805,igch1836,,,,21,,,,drachm,http://nomisma.org/id/drachma,,,antimachus II,,,,,,,,,,,
21806,igch1837,,,,200,,,,drachm,http://nomisma.org/id/drachma,,,menander,,,,,,,,,,,
21807,igch1838,,,,200,,,,drachm,http://nomisma.org/id/drachma,,,menander,,,,,,,,,,,
21808,igch1839,,,,9,,,,drachm,http://nomisma.org/id/drachma,,,menander,,,,,,,,,,,
21809,igch1840,,,,29,,,,drachm,http://nomisma.org/id/drachma,,,menander,,,,,,,,,,,
21810,igch1840,,,,16,,,,drachm,http://nomisma.org/id/drachma,,,uncertain,,,,,,,,,,,
21811,igch1841,,,,1,,,,drachm,http://nomisma.org/id/drachma,,,philoxenus,,,,,,,,,,,
21812,igch1841,,,,9,,,,,,,,,,Indian punch-marked,,,,,,,,,
21813,igch1842,,,,108,,,,drachm,http://nomisma.org/id/drachma,,,menander,,,,,,,,,,,
21814,igch1842,,,,7,,,,drachm,http://nomisma.org/id/drachma,,,apollodotus I,,square,,,,,,,,,
21815,igch1842,,,,5,,,,drachm,http://nomisma.org/id/drachma,,,antimachus II,,,,,,,,,,,
21816,igch1843,,,,,,,,drachm,http://nomisma.org/id/drachma,,,menander,,,,,,,,,,,
21817,igch1843,,,,,,,,drachm,http://nomisma.org/id/drachma,,,apollodotus I,,,,,,,,,,,
21818,igch1843,,,,,,,,drachm,http://nomisma.org/id/drachma,,,antimachus II,,,,,,,,,,,
21819,igch1843,,,,,,,,drachm,http://nomisma.org/id/drachma,,,antialcidas,,,,,,,,,,,
21820,igch1844,,,,,,,,,,,,menander,,,,,,,,,,,
21821,igch1844,,,,,,,,,,,,apollodotus I,,,,,,,,,,,
21822,igch1844,,,,,,,,,,,,strato I,,,,,,,,,,,
21823,igch1844,,,,,,,,,,,,antimachus II,,,,,,,,,,,
21824,igch1844,,,,,,,,,,,,antialcidas,,,,,,,,,,,
21825,igch1844,,,,595,,,,,,,,,,,,,,,,,,,
21826,igch1845,,,,1,,,,tetradrachm,http://nomisma.org/id/tetradrachm,,,menander,,,,,,,,,,,
21827,igch1845,,,,721,,,,drachm,http://nomisma.org/id/drachma,,,menander,,,,,,,,,,,
21828,igch1845,,,,95,,,,drachm,http://nomisma.org/id/drachma,,,apollodotus I,,,,,,,,,,,
21829,igch1845,,,,152,,,,drachm,http://nomisma.org/id/drachma,,,antimachus II,,,,,,,,,,,
21830,igch1845,,,,1,,,,drachm,http://nomisma.org/id/drachma,,,zoilus I,,,,,,,,,,,
21831,igch1846,,,,,91,,,drachm,http://nomisma.org/id/drachma,,,menander,,,,,,,,,,,
21832,igch1846,,,,,8,,,drachm,http://nomisma.org/id/drachma,,,apollodotus I,,square,,,,,,,,,
